station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,metadata
33229,2021-01-18,    0.0,25, 31.2,25, 23.5,25, 13.0,25, 52.2,26, 81.9,26,""
33229,2021-01-19,    0.0,25, 31.6,25, 23.5,25, 17.5,25, 51.8,26, 83.3,26,""
33229,2021-01-20,    0.0,25, 32.6,25, 23.9,25, 16.2,25, 50.0,26, 83.0,26,""
33229,2021-01-21,    0.0,25, 31.3,25, 23.6,25, 16.0,25, 44.4,26, 69.7,26,""
33229,2021-01-22,    0.0,25, 31.6,25, 21.8,25, 23.4,25, 42.4,26, 75.5,26,""
33229,2021-01-23,    0.0,25, 31.8,25, 22.2,25, 28.1,25, 43.6,26, 76.6,26,""
33229,2021-01-24,    0.6,25, 30.3,25, 20.4,25, 23.7,25, 50.0,26, 90.2,26,""
33229,2021-01-25,    3.9,25, 30.6,25, 21.4,25, 18.9,25, 55.8,26, 96.2,26,""
33229,2021-01-26,    0.2,25, 32.4,25, 22.4,25, 18.8,25, 50.6,26, 90.8,26,""
33229,2021-01-27,    0.0,25, 32.8,25, 22.2,25, 27.7,25, 49.3,26, 91.6,26,""
33229,2021-01-28,    0.0,25, 32.0,25, 24.0,25, 23.8,25, 50.9,26, 81.1,26,""
33229,2021-01-29,    4.7,25, 31.1,25, 22.3,25, 15.5,25, 50.7,26, 85.1,26,""
33229,2021-01-30,    0.0,25, 32.2,25, 22.5,25, 15.3,25, 49.5,26, 87.4,26,""
33229,2021-01-31,    0.2,25, 31.5,25, 22.9,25, 22.6,25, 50.2,26, 83.1,26,""
33229,2021-02-01,    0.1,25, 31.1,25, 22.7,25, 20.1,25, 51.6,26, 84.5,26,""
33229,2021-02-02,    0.0,25, 33.3,25, 20.9,25, 24.2,25, 40.1,26, 83.0,26,""
33229,2021-02-03,    0.0,25, 30.6,25, 22.6,25, 12.9,25, 53.5,26, 85.7,26,""
33229,2021-02-04,    0.5,25, 31.2,25, 22.3,25, 22.1,25, 54.4,26, 91.8,26,""
33229,2021-02-05,    0.7,25, 32.4,25, 20.8,25, 26.3,25, 46.7,26, 92.4,26,""
33229,2021-02-06,    0.0,25, 31.4,25, 21.3,25, 25.6,25, 48.1,26, 87.3,26,""
33229,2021-02-07,    0.2,25, 33.9,25, 23.2,25, 26.0,25, 50.5,26, 93.9,26,""
33229,2021-02-08,    0.0,25, 36.4,25, 24.9,25, 15.4,25, 46.9,26, 90.5,26,""
33229,2021-02-09,    9.1,25, 30.7,25, 24.5,25, 14.6,25, 55.7,26, 80.0,26,""
33229,2021-02-10,    0.2,25, 30.6,25, 22.7,25, 19.3,25, 45.5,26, 72.5,26,""
33229,2021-02-11,    0.6,25, 30.2,25, 22.1,25, 12.8,25, 53.1,26, 85.7,26,""
33229,2021-02-12,    0.0,25, 31.5,25, 21.4,25, 18.6,25, 42.8,26, 77.7,26,""
33229,2021-02-13,    0.0,25, 34.1,25, 19.8,25, 25.4,25, 39.1,26, 90.5,26,""
33229,2021-02-14,    0.0,25, 33.4,25, 23.1,25,  9.9,25, 46.3,26, 84.2,26,""
33229,2021-02-15,    2.2,25, 32.5,25, 23.3,25, 17.1,25, 48.0,26, 82.2,26,""
33229,2021-02-16,    0.0,25, 31.7,25, 23.0,25, 25.1,25, 46.4,26, 77.3,26,""
33229,2021-02-17,    0.0,25, 31.5,25, 22.3,25, 24.2,25, 44.6,26, 76.5,26,""
33229,2021-02-18,    0.0,25, 31.3,25, 22.4,25, 19.6,25, 43.8,26, 73.9,26,""
33229,2021-02-19,    0.9,25, 28.1,25, 23.1,25, 12.0,25, 62.3,26, 83.9,26,""
33229,2021-02-20,    0.1,25, 30.7,25, 22.4,25, 15.8,25, 58.2,26, 94.9,26,""
33229,2021-02-21,    0.8,25, 35.1,25, 20.4,25, 25.0,25, 46.2,26,100.0,26,""
33229,2021-02-22,    0.0,25, 40.2,25, 23.2,25, 24.5,25, 33.3,26, 87.2,26,""
33229,2021-02-23,    0.0,25, 37.6,25, 22.8,25, 26.0,25, 41.0,26, 95.9,26,""
33229,2021-02-24,   20.8,25, 33.4,25, 24.4,25, 21.1,25, 50.7,26, 85.4,26,""
33229,2021-02-25,    0.2,25, 32.7,25, 24.9,25, 19.1,25, 54.6,26, 85.8,26,""
33229,2021-02-26,    0.2,25, 32.7,25, 23.8,25, 22.5,25, 51.8,26, 86.9,26,""
33229,2021-02-27,    0.0,25, 33.9,25, 24.4,25, 22.0,25, 47.1,26, 81.5,26,""
33229,2021-02-28,    0.1,25, 32.6,25, 25.2,25, 14.4,25, 57.7,26, 88.6,26,""
33229,2021-03-01,    0.2,25, 30.7,25, 25.3,25, 12.2,25, 63.4,26, 86.9,26,""
33229,2021-03-02,    0.1,25, 33.3,25, 24.9,25, 17.8,25, 48.3,26, 78.5,26,""
33229,2021-03-03,    0.0,25, 33.6,25, 23.6,25, 22.9,25, 49.2,26, 87.9,26,""
33229,2021-03-04,    8.8,25, 29.2,25, 22.8,25,  7.2,25, 62.4,26, 91.2,26,""
33229,2021-03-05,    0.3,25, 32.5,25, 20.8,25, 24.4,25, 41.7,26, 83.1,26,""
33229,2021-03-06,    0.0,25, 33.4,25, 19.4,25, 25.2,25, 42.2,26, 96.4,26,""
33229,2021-03-07,    0.0,25, 32.9,25, 24.4,25, 21.8,25, 47.0,26, 76.9,26,""
33229,2021-03-08,    4.3,25, 31.9,25, 23.4,25, 19.9,25, 47.0,26, 77.2,26,""
33229,2021-03-09,    0.0,25, 33.3,25, 21.3,25, 17.9,25, 43.6,26, 88.1,26,""
33229,2021-03-10,    0.0,25, 33.7,25, 20.6,25, 19.8,25, 44.0,26, 94.8,26,""
33229,2021-03-11,    6.9,25, 31.3,25, 23.5,25, 12.7,25, 55.6,26, 87.8,26,""
33229,2021-03-12,    0.4,25, 32.3,25, 21.7,25, 20.2,25, 52.5,26, 97.9,26,""
33229,2021-03-13,    0.1,25, 32.4,25, 22.9,25, 19.3,25, 52.2,26, 91.0,26,""
33229,2021-03-14,    0.0,25, 33.2,25, 22.4,25, 22.7,25, 48.2,26, 90.5,26,""
33229,2021-03-15,    0.0,25, 34.1,25, 23.0,25, 17.7,25, 45.6,26, 86.9,26,""
33229,2021-03-16,    6.8,25, 28.9,25, 22.3,25, 10.3,25, 66.0,26, 97.7,26,""
33229,2021-03-17,  109.7,25, 26.7,25, 20.8,25, 10.0,25, 67.4,26, 96.1,26,""
33229,2021-03-18,    5.8,25, 27.7,25, 21.5,25,  9.2,25, 70.0,26,100.0,26,""
33229,2021-03-19,   13.7,25, 30.0,25, 22.6,25, 11.0,25, 60.6,26, 93.8,26,""
33229,2021-03-20,    0.5,25, 31.1,25, 23.1,25, 19.1,25, 61.5,26, 98.4,26,""
33229,2021-03-21,   11.9,25, 30.1,25, 23.7,25,  8.7,25, 69.6,26,100.0,26,""
33229,2021-03-22,   44.2,25, 31.1,25, 24.1,25, 13.0,25, 61.8,26, 93.0,26,""
33229,2021-03-23,    2.4,25, 30.3,25, 25.3,25,  9.9,25, 68.8,26, 92.1,26,""
33229,2021-03-24,   10.3,25, 33.8,25, 24.8,25, 16.4,25, 60.4,26,100.0,26,""
33229,2021-03-25,    2.0,25, 31.9,25, 22.9,25, 17.7,25, 49.9,26, 84.5,26,""
33229,2021-03-26,    0.0,25, 31.2,25, 19.8,25, 19.3,25, 41.6,26, 81.9,26,""
33229,2021-03-27,    0.0,25, 31.1,25, 18.9,25, 20.2,25, 51.3,26,100.0,26,""
33229,2021-03-28,    0.0,25, 31.2,25, 20.6,25, 19.8,25, 54.8,26,100.0,26,""
33229,2021-03-29,    0.0,25, 30.3,25, 22.2,25, 19.1,25, 52.1,26, 84.1,26,""
33229,2021-03-30,    0.0,25, 29.9,25, 20.4,25, 18.3,25, 49.8,26, 87.7,26,""
33229,2021-03-31,    0.0,25, 28.9,25, 20.4,25, 14.3,25, 51.7,26, 86.0,26,""
33229,2021-04-01,    0.1,25, 28.1,25, 19.1,25, 17.6,25, 46.6,26, 80.1,26,""
33229,2021-04-02,    0.0,25, 28.4,25, 19.2,25, 18.9,25, 48.3,26, 84.1,26,""
33229,2021-04-03,    0.0,25, 26.1,25, 20.4,25,  7.7,25, 61.5,26, 86.8,26,""
33229,2021-04-04,   20.2,25, 26.5,25, 21.1,25,  5.9,25, 74.3,26,100.0,26,""
33229,2021-04-05,    4.3,25, 25.7,25, 21.8,25, 10.0,25, 78.1,26, 98.8,26,""
33229,2021-04-06,    3.6,25, 28.3,25, 22.1,25,  6.2,25, 68.4,26, 98.9,26,""
33229,2021-04-07,    1.4,25, 28.9,25, 22.0,25, 14.6,25, 61.3,26, 92.3,26,""
33229,2021-04-08,    0.0,25, 31.9,25, 19.6,25, 21.1,25, 53.5,26,100.0,26,""
33229,2021-04-09,    0.0,25, 31.7,25, 19.8,25, 15.7,25, 55.2,26,100.0,26,""
33229,2021-04-10,    0.0,25, 32.4,25, 19.8,25, 18.0,25, 54.9,26,100.0,26,""
33229,2021-04-11,    0.0,25, 32.5,25, 20.7,25,  9.1,25, 59.5,26,100.0,26,""
33229,2021-04-12,    0.0,25, 27.9,25, 17.9,25, 21.2,25, 24.2,26, 44.4,26,""
33229,2021-04-13,    0.0,25, 27.5,25, 17.2,25, 15.8,25, 45.0,26, 84.1,26,""
33229,2021-04-14,    0.0,25, 27.6,25, 16.3,25,  8.7,25, 43.9,26, 87.5,26,""
33229,2021-04-15,    0.0,25, 28.6,25, 14.8,25, 17.0,25, 47.8,26,100.0,26,""
33229,2021-04-16,    0.0,25, 29.3,25, 16.8,25, 17.6,25, 53.7,26,100.0,26,""
33229,2021-04-17,    0.0,25, 29.0,25, 18.1,25, 14.3,25, 50.4,26, 97.3,26,""
33229,2021-04-18,    0.0,25, 28.6,25, 17.6,25, 11.4,25, 42.9,26, 83.5,26,""
33229,2021-04-19,    0.0,25, 27.9,25, 17.3,25, 15.8,25, 45.8,26, 87.1,26,""
33229,2021-04-20,    0.0,25, 28.7,25, 17.3,25, 14.4,25, 48.8,26, 97.3,26,""
33229,2021-04-21,    0.0,25, 28.0,25, 19.4,25,  5.2,25, 52.9,26, 88.8,26,""
33229,2021-04-22,    0.0,25, 26.3,25, 20.8,25,  8.9,25, 66.9,26, 93.3,26,""
33229,2021-04-23,    3.4,25, 24.4,25, 18.5,25,  6.9,25, 58.9,26, 84.6,26,""
33229,2021-04-24,    1.4,25, 24.7,25, 17.9,25,  7.6,25, 56.9,26, 86.3,26,""
33229,2021-04-25,    0.0,25, 27.7,25, 18.7,25, 17.0,25, 49.8,26, 85.8,26,""
33229,2021-04-26,    0.0,25, 27.3,25, 16.2,25,  7.0,25, 49.1,26, 96.7,26,""
33229,2021-04-27,    0.0,25, 27.7,25, 16.1,25, 16.6,25, 46.9,26, 95.1,26,""
33229,2021-04-28,    1.8,25, 26.5,25, 16.5,25,  9.7,25, 47.4,26, 87.4,26,""
33229,2021-04-29,    0.8,25, 25.9,25, 18.7,25,  7.1,25, 56.0,26, 86.8,26,""
33229,2021-04-30,    0.1,25, 26.4,25, 18.3,25,  9.8,25, 58.4,26, 95.6,26,""
33229,2021-05-01,    0.0,25, 26.9,25, 17.7,25, 12.8,25, 54.2,26, 94.9,26,""
33229,2021-05-02,    0.0,25, 26.6,25, 18.2,25,  9.3,25, 57.4,26, 95.7,26,""
33229,2021-05-03,    0.0,25, 27.9,25, 18.8,25, 10.7,25, 51.4,26, 89.0,26,""
33229,2021-05-04,    0.0,25, 28.9,25, 18.2,25, 15.2,25, 51.2,26, 97.7,26,""
33229,2021-05-05,    0.0,25, 29.9,25, 16.2,25, 15.5,25, 54.8,26,100.0,26,""
33229,2021-05-06,    0.0,25, 25.5,25, 10.5,25, 18.5,25, 31.3,26, 80.4,26,""
33229,2021-05-07,    0.0,25, 27.6,25,  8.7,25, 16.7,25, 37.6,26,100.0,26,""
33229,2021-05-08,    0.0,25, 28.8,25, 12.0,25, 17.0,25, 42.7,26,100.0,26,""
33229,2021-05-09,    0.0,25, 27.8,25, 14.8,25, 16.5,25, 53.8,26,100.0,26,""
33229,2021-05-10,    0.0,25, 29.0,25, 15.6,25, 14.6,25, 52.2,26,100.0,26,""
33229,2021-05-11,    0.0,25, 29.9,25, 18.0,25,  9.4,25, 58.6,26,100.0,26,""
33229,2021-05-12,    0.0,25, 29.7,25, 19.8,25,  8.1,25, 60.7,26,100.0,26,""
33229,2021-05-13,    0.0,25, 29.7,25, 19.4,25, 15.0,25, 52.8,26, 97.7,26,""
33229,2021-05-14,    0.0,25, 27.0,25, 12.8,25, 18.7,25, 27.8,26, 67.0,26,""
33229,2021-05-15,    0.0,25, 25.9,25, 10.1,25, 18.4,25, 32.0,26, 86.6,26,""
33229,2021-05-16,    0.0,25, 24.1,25,  9.2,25, 18.5,25, 26.3,26, 67.9,26,""
33229,2021-05-17,    0.0,25, 25.0,25,  8.9,25, 12.9,25, 25.9,26, 72.0,26,""
33229,2021-05-18,    0.0,25, 25.4,25, 10.6,25, 13.2,25, 27.1,26, 68.9,26,""
33229,2021-05-19,    0.0,25, 25.6,25, 13.9,25, 11.3,25, 47.5,26, 98.3,26,""
33229,2021-05-20,    0.0,25, 26.1,25, 16.4,25,  7.1,25, 50.3,26, 91.2,26,""
33229,2021-05-21,    0.0,25, 25.5,25, 15.7,25, 14.6,25, 48.1,26, 88.1,26,""
33229,2021-05-22,    0.0,25, 25.3,25, 13.6,25, 11.0,25, 45.3,26, 93.8,26,""
33229,2021-05-23,    0.0,25, 26.0,25, 15.5,25,  9.9,25, 48.5,26, 92.6,26,""
33229,2021-05-24,    0.0,25, 25.9,25, 13.9,25, 12.9,25, 49.7,26,100.0,26,""
33229,2021-05-25,    0.0,25, 25.0,25, 15.6,25,  9.8,25, 52.1,26, 93.2,26,""
33229,2021-05-26,    0.0,25, 26.5,25, 12.7,25, 12.9,25, 48.0,26,100.0,26,""
33229,2021-05-27,    0.0,25, 27.7,25, 10.2,25, 16.1,25, 39.6,26,100.0,26,""
33229,2021-05-28,    0.0,25, 24.5,25, 10.6,25, 17.3,25, 23.4,26, 56.4,26,""
33229,2021-05-29,    0.0,25, 23.8,25,  9.2,25, 12.4,25, 31.2,26, 79.1,26,""
33229,2021-05-30,    0.0,25, 23.9,25, 14.1,25, 12.9,25, 34.4,26, 63.4,26,""
33229,2021-05-31,    0.0,25, 24.1,25, 13.1,25,  8.2,25, 43.3,26, 86.3,26,""
33229,2021-06-01,    0.0,25, 23.1,25, 13.6,25, 11.9,25, 56.6,26,100.0,26,""
33229,2021-06-02,    1.4,25, 22.3,25, 15.6,25,  7.1,25, 70.2,26,100.0,26,""
33229,2021-06-03,    4.5,25, 25.7,25, 15.0,25, 10.5,25, 60.3,26,100.0,26,""
33229,2021-06-04,    3.9,25, 22.4,25, 16.7,25,  9.3,25, 61.7,26, 87.9,26,""
33229,2021-06-05,    0.0,25, 23.5,25,  9.0,25, 15.9,25, 35.2,26, 88.9,26,""
33229,2021-06-06,    0.0,25, 23.7,25,  7.4,25, 13.4,25, 33.5,26, 95.2,26,""
33229,2021-06-07,    0.0,25, 24.7,25,  8.8,25,  7.3,25, 37.9,26,100.0,26,""
33229,2021-06-08,    3.8,25, 23.6,25, 14.8,25,  7.8,25, 65.2,26,100.0,26,""
33229,2021-06-09,   11.8,25, 22.4,25, 15.4,25, 13.4,25, 66.8,26,100.0,26,""
33229,2021-06-10,    0.0,25, 21.2,25,  4.1,25, 16.3,25, 34.6,26,100.0,26,""
33229,2021-06-11,    0.0,25, 22.0,25,  3.8,25,  8.6,25, 37.8,26,100.0,26,""
33229,2021-06-12,    0.0,25, 23.5,25,  2.9,25, 14.8,25, 31.1,26,100.0,26,""
33229,2021-06-13,    0.0,25, 24.4,25,  9.4,25,  7.1,25, 36.7,26, 95.0,26,""
33229,2021-06-14,    1.9,25, 23.5,25, 16.8,25,  4.2,25, 69.8,26,100.0,26,""
33229,2021-06-15,    7.1,25, 26.2,25, 17.4,25, 13.1,25, 64.7,26,100.0,26,""
33229,2021-06-16,    0.0,25, 22.7,25, 17.1,25,  6.2,25, 80.5,26,100.0,26,""
33229,2021-06-17,    2.9,25, 26.3,25, 17.6,25, 11.6,25, 66.4,26,100.0,26,""
33229,2021-06-18,    0.0,25, 24.1,25, 11.1,25, 16.6,25, 43.0,26, 97.7,26,""
33229,2021-06-19,    0.0,25, 20.9,25,  7.1,25, 14.6,25, 32.8,26, 80.3,26,""
33229,2021-06-20,    0.0,25, 21.7,25,  8.6,25, 16.1,25, 37.0,26, 86.0,26,""
33229,2021-06-21,    0.0,25, 23.4,25,  7.3,25, 17.0,25, 42.4,26,100.0,26,""
33229,2021-06-22,    0.0,25, 23.5,25, 12.3,25, 13.1,25, 52.9,26,100.0,26,""
33229,2021-06-23,    0.0,25, 24.4,25, 15.1,25,  9.2,25, 51.4,26, 91.5,26,""
33229,2021-06-24,    0.0,25, 25.0,25, 15.1,25,  7.2,25, 56.2,26,100.0,26,""
33229,2021-06-25,    0.1,25, 24.2,25, 15.6,25,  6.7,25, 67.2,26,100.0,26,""
33229,2021-06-26,    3.3,25, 19.9,25, 18.2,25,  6.1,25, 91.7,26,100.0,26,""
33229,2021-06-27,   12.4,25, 18.8,25, 12.9,25,  4.7,25, 65.0,26, 94.8,26,""
33229,2021-06-28,    0.0,25, 22.8,25, 13.1,25,  9.0,25, 53.0,26, 97.6,26,""
33229,2021-06-29,    0.0,25, 23.6,25, 15.4,25,  5.1,25, 53.9,26, 89.8,26,""
33229,2021-06-30,    0.0,25, 23.6,25, 15.8,25, 10.2,25, 53.6,26, 87.0,26,""
33229,2021-07-01,    0.0,25, 22.4,25, 16.3,25,  9.5,25, 72.4,26,100.0,26,""
33229,2021-07-02,    0.5,25, 24.0,25, 16.1,25,  5.5,25, 69.4,26,100.0,26,""
33229,2021-07-03,   26.6,25, 21.0,25, 18.0,25,  6.9,25, 80.1,26, 96.5,26,""
33229,2021-07-04,    3.6,25, 23.4,25, 14.9,25, 12.3,25, 52.8,26, 89.8,26,""
33229,2021-07-05,    0.4,25, 22.1,25, 10.5,25, 15.0,25, 39.9,26, 83.5,26,""
33229,2021-07-06,    0.0,25, 22.3,25,  7.9,25, 13.1,25, 32.7,26, 82.6,26,""
33229,2021-07-07,    0.0,25, 22.9,25,  9.3,25, 10.6,25, 48.4,26,100.0,26,""
33229,2021-07-08,    0.0,25, 24.0,25, 13.1,25, 14.6,25, 57.3,26,100.0,26,""
33229,2021-07-09,    0.0,25, 25.7,25, 15.2,25,  5.2,25, 57.2,26,100.0,26,""
33229,2021-07-10,    0.0,25, 22.9,25,  8.4,25, 15.6,25, 36.2,26, 91.7,26,""
33229,2021-07-11,    0.0,25, 21.2,25,  4.8,25, 13.7,25, 33.0,26, 96.5,26,""
33229,2021-07-12,    0.0,25, 20.4,25,  7.7,25,  5.1,25, 60.1,26,100.0,26,""
33229,2021-07-13,    0.0,25, 23.1,25, 13.0,25, 10.8,25, 57.0,26,100.0,26,""
33229,2021-07-14,    1.6,25, 21.3,25, 15.7,25,  5.4,25, 78.2,26,100.0,26,""
33229,2021-07-15,    4.8,25, 26.5,25, 16.1,25, 13.1,25, 61.5,26,100.0,26,""
33229,2021-07-16,    0.3,25, 29.1,25, 16.6,25, 15.1,25, 55.4,26,100.0,26,""
33229,2021-07-17,    0.0,25, 25.0,25, 12.2,25, 17.3,25, 31.3,26, 69.7,26,""
33229,2021-07-18,    0.0,25, 22.6,25,  8.0,25, 18.1,25, 31.4,26, 80.2,26,""
33229,2021-07-19,    0.0,25, 23.3,25,  5.2,25, 16.1,25, 33.9,26,100.0,26,""
33229,2021-07-20,    0.0,25, 24.4,25,  6.2,25, 16.7,25, 44.2,26,100.0,26,""
33229,2021-07-21,    0.0,25, 22.2,25,  5.0,25, 17.9,25, 34.4,26,100.0,26,""
33229,2021-07-22,    0.0,25, 20.2,25,  2.9,25, 16.1,25, 27.0,26, 85.1,26,""
33229,2021-07-23,    0.0,25, 25.7,25,  6.2,25, 15.6,25, 38.5,26,100.0,26,""
33229,2021-07-24,    0.0,25, 28.3,25, 14.2,25, 17.5,25, 50.2,26,100.0,26,""
33229,2021-07-25,    0.0,25, 24.6,25,  8.2,25, 19.7,25, 25.5,26, 72.7,26,""
33229,2021-07-26,    0.0,25, 24.3,25,  5.7,25, 15.5,25, 29.3,26, 97.2,26,""
33229,2021-07-27,    0.0,25, 24.1,25,  7.1,25, 17.6,25, 43.3,26,100.0,26,""
33229,2021-07-28,    0.0,25, 25.5,25,  9.9,25, 17.9,25, 51.2,26,100.0,26,""
33229,2021-07-29,    0.0,25, 28.6,25, 11.5,25, 12.9,25, 51.6,26,100.0,26,""
33229,2021-07-30,    0.0,25, 24.7,25, 14.0,25, 10.8,25, 38.6,26, 75.1,26,""
33229,2021-07-31,    0.0,25, 25.7,25, 15.3,25, 16.9,25, 55.4,26,100.0,26,""
33229,2021-08-01,    0.0,25, 25.1,25, 14.0,25, 18.6,25, 62.2,26,100.0,26,""
33229,2021-08-02,    0.0,25, 28.0,25, 12.1,25, 16.6,25, 52.9,26,100.0,26,""
33229,2021-08-03,    0.0,25, 27.3,25, 10.7,25,  7.2,25, 52.1,26,100.0,26,""
33229,2021-08-04,    0.0,25, 24.3,25, 15.3,25, 19.3,25, 27.0,26, 47.2,26,""
33229,2021-08-05,    0.0,25, 22.2,25,  7.6,25, 19.4,25, 26.2,26, 67.1,26,""
33229,2021-08-06,    0.0,25, 22.3,25,  6.5,25, 18.9,25, 34.9,26, 97.2,26,""
33229,2021-08-07,    0.0,25, 24.9,25,  6.7,25, 14.2,25, 37.5,26,100.0,26,""
33229,2021-08-08,    0.0,25, 24.8,25,  7.7,25, 18.4,25, 41.2,26,100.0,26,""
33229,2021-08-09,    0.0,25, 24.7,25, 12.6,25, 10.6,25, 46.3,26, 98.8,26,""
33229,2021-08-10,    5.9,25, 21.9,25, 14.5,25,  8.8,25, 66.6,26,100.0,26,""
33229,2021-08-11,    5.5,25, 23.7,25, 15.2,25,  7.9,25, 59.7,26,100.0,26,""
33229,2021-08-12,    0.6,25, 24.9,25, 14.0,25, 10.4,25, 56.9,26,100.0,26,""
33229,2021-08-13,    0.1,25, 24.5,25, 13.0,25, 14.3,25, 60.8,26,100.0,26,""
33229,2021-08-14,    0.0,25, 24.6,25, 13.9,25,  9.9,25, 57.6,26,100.0,26,""
33229,2021-08-15,    0.0,25, 25.0,25, 14.3,25, 17.2,25, 56.5,26,100.0,26,""
33229,2021-08-16,    0.0,25, 26.1,25, 14.1,25, 14.4,25, 54.7,26,100.0,26,""
33229,2021-08-17,    0.0,25, 26.8,25, 11.3,25, 19.8,25, 43.4,26,100.0,26,""
33229,2021-08-18,    0.0,25, 24.8,25, 10.0,25, 16.1,25, 27.2,26, 69.3,26,""
33229,2021-08-19,    0.0,25, 24.2,25, 15.0,25, 12.8,25, 55.6,26, 98.6,26,""
33229,2021-08-20,    0.3,25, 25.6,25, 16.4,25, 15.4,25, 54.5,26, 96.0,26,""
33229,2021-08-21,    0.0,25, 26.2,25, 15.4,25, 18.9,25, 55.3,26,100.0,26,""
33229,2021-08-22,    0.0,25, 26.2,25, 12.8,25, 19.8,25, 56.8,26,100.0,26,""
33229,2021-08-23,    0.0,25, 25.9,25, 14.1,25, 13.6,25, 55.1,26,100.0,26,""
33229,2021-08-24,    0.1,25, 26.9,25, 16.8,25, 14.2,25, 57.3,26,100.0,26,""
33229,2021-08-25,    0.0,25, 23.3,25,  9.1,25, 20.1,25, 21.3,26, 52.8,26,""
33229,2021-08-26,    0.0,25, 24.4,25,  4.5,25, 14.4,25, 25.5,26, 92.7,26,""
33229,2021-08-27,    0.0,25, 25.4,25,  7.4,25, 19.5,25, 43.2,26,100.0,26,""
33229,2021-08-28,    0.0,25, 27.6,25, 13.3,25, 20.6,25, 47.4,26,100.0,26,""
33229,2021-08-29,    0.0,25, 26.9,25, 16.0,25, 14.3,25, 57.0,26,100.0,26,""
33229,2021-08-30,    2.7,25, 29.2,25, 14.4,25, 15.2,25, 51.6,26,100.0,26,""
33229,2021-08-31,    5.8,25, 23.9,25, 17.9,25, 10.6,25, 67.1,26, 97.1,26,""
33229,2021-09-01,    0.2,25, 26.7,25, 14.7,25,  8.1,25, 55.4,26,100.0,26,""
33229,2021-09-02,    0.0,25, 25.6,25, 18.2,25, 15.8,25, 57.0,26, 89.5,26,""
33229,2021-09-03,    0.1,25, 25.1,25, 16.4,25,  9.7,25, 56.2,26, 96.0,26,""
33229,2021-09-04,    0.8,25, 26.3,25, 15.1,25, 14.7,25, 50.0,26, 99.7,26,""
33229,2021-09-05,    0.0,25, 27.0,25, 14.6,25, 20.1,25, 54.1,26,100.0,26,""
33229,2021-09-06,    0.0,25, 25.4,25, 16.1,25, 13.9,25, 25.9,26, 45.9,26,""
33229,2021-09-07,    0.0,25, 25.6,25, 11.0,25, 20.7,25, 30.5,26, 76.2,26,""
33229,2021-09-08,    0.0,25, 25.2,25, 10.9,25, 19.2,25, 37.8,26, 92.9,26,""
33229,2021-09-09,    0.0,25, 25.0,25, 14.4,25, 20.1,25, 48.6,26, 93.9,26,""
33229,2021-09-10,    0.1,25, 25.9,25, 13.5,25, 17.0,25, 49.7,26,100.0,26,""
33229,2021-09-11,    0.0,25, 26.1,25, 11.1,25, 22.4,25, 46.1,26,100.0,26,""
33229,2021-09-12,    0.0,25, 27.9,25, 14.7,25, 15.4,25, 43.6,26, 98.1,26,""
33229,2021-09-13,    0.0,25, 31.0,25, 17.3,25, 23.2,25, 45.4,26,100.0,26,""
33229,2021-09-14,    0.0,25, 28.5,25, 16.0,25, 24.8,25, 24.7,26, 52.8,26,""
33229,2021-09-15,    0.0,25, 26.3,25, 10.7,25, 21.6,25, 21.0,26, 56.0,26,""
33229,2021-09-16,    0.0,25, 26.6,25,  8.7,25, 25.3,25, 37.9,26,100.0,26,""
33229,2021-09-17,    0.0,25, 26.5,25, 12.7,25, 21.1,25, 48.0,26,100.0,26,""
33229,2021-09-18,    0.0,25, 26.6,25, 13.7,25, 19.2,25, 43.7,26, 97.0,26,""
33229,2021-09-19,    0.0,25, 27.7,25, 12.3,25, 23.4,25, 42.8,26,100.0,26,""
33229,2021-09-20,    0.0,25, 28.9,25, 14.2,25, 21.0,25, 42.2,26,100.0,26,""
33229,2021-09-21,    0.0,25, 29.3,25, 14.1,25, 25.0,25, 40.5,26,100.0,26,""
33229,2021-09-22,    0.0,25, 24.3,25, 10.7,25, 25.6,25, 17.1,26, 40.4,26,""
33229,2021-09-23,    0.0,25, 25.6,25,  9.6,25, 24.0,25, 41.4,26,100.0,26,""
33229,2021-09-24,    0.0,25, 27.1,25, 10.8,25, 24.3,25, 40.7,26,100.0,26,""
33229,2021-09-25,    0.0,25, 29.1,25, 11.0,25, 20.2,25, 35.7,26,100.0,26,""
33229,2021-09-26,    0.0,25, 29.2,25, 13.7,25, 19.3,25, 41.5,26,100.0,26,""
33229,2021-09-27,    0.0,25, 26.8,25, 18.6,25, 16.7,25, 40.9,26, 67.2,26,""
33229,2021-09-28,   14.7,25, 25.0,25, 17.4,25,  7.3,25, 60.0,26, 95.7,26,""
33229,2021-09-29,    0.0,25, 26.5,25, 19.1,25, 15.1,25, 49.4,26, 77.4,26,""
33229,2021-09-30,    1.3,25, 29.4,25, 18.4,25, 21.1,25, 49.0,26, 95.0,26,""
33229,2021-10-01,    0.3,25, 26.8,25, 20.1,25, 13.8,25, 64.7,26, 97.0,26,""
33229,2021-10-02,    8.3,25, 32.2,25, 18.2,25, 23.3,25, 42.6,26, 98.1,26,""
33229,2021-10-03,    0.0,25, 33.1,25, 14.8,25, 25.6,25, 41.5,26,100.0,26,""
