"","RFID","Date","Weight","stationname"
"203","900 093000908934",2019-07-31 00:00:00,471,"Gyranda"
"204","900 093000908975",2018-08-01 00:00:00,578,"Gyranda"
"205","900 093000909015",2018-08-01 00:00:00,560,"Gyranda"
"206","900 093000909071",2019-07-31 00:00:00,470,"Gyranda"
"207","900 093000909155",2018-08-01 00:00:00,556,"Gyranda"
"208","900 093000909176",2018-08-01 00:00:00,552,"Gyranda"
"209","900 093000909549",2018-08-01 00:00:00,506,"Gyranda"
"210","900 093000909666",2018-08-01 00:00:00,522,"Gyranda"
"211","900 093000909772",2018-08-01 00:00:00,512,"Gyranda"
"212","900 093000909838",2018-08-01 00:00:00,624,"Gyranda"
"213","900 093000909972",2018-08-01 00:00:00,518,"Gyranda"
"214","900 093000910080",2018-08-01 00:00:00,542,"Gyranda"
"215","900 093000911804",2018-08-01 00:00:00,548,"Gyranda"
"216","900 093000911887",2018-08-01 00:00:00,600,"Gyranda"
"217","900 093000911970",2018-08-01 00:00:00,546,"Gyranda"
"218","900 093000911986",2018-08-01 00:00:00,552,"Gyranda"
"219","900 093000912112",2018-08-01 00:00:00,530,"Gyranda"
"220","900 093000912179",2018-08-01 00:00:00,550,"Gyranda"
"221","900 093000912259",2018-08-01 00:00:00,590,"Gyranda"
"222","900 093000912307",2018-08-01 00:00:00,572,"Gyranda"
"223","900 093000912354",2018-08-01 00:00:00,496,"Gyranda"
"224","900 093000912456",2019-07-31 00:00:00,416,"Gyranda"
"225","900 093000921624",2018-08-01 00:00:00,514,"Gyranda"
"226","900 093000922010",2018-08-01 00:00:00,504,"Gyranda"
"227","900 093000922015",2018-08-01 00:00:00,582,"Gyranda"
"228","900 093000922095",2018-08-01 00:00:00,536,"Gyranda"
"229","900 093000922176",2018-08-01 00:00:00,480,"Gyranda"
"230","900 093000922705",2018-08-01 00:00:00,506,"Gyranda"
"231","900 093000931864",2019-05-01 00:00:00,217,"CQIRP"
"232","900 093000931864",2019-06-19 00:00:00,253,"CQIRP"
"233","900 093000937232",2019-06-18 00:00:00,245,"CQIRP"
"234","900 093000937232",2019-07-26 00:00:00,266,"CQIRP"
"235","900 093000938695",2019-06-18 00:00:00,262,"CQIRP"
"236","900 093000938695",2019-07-26 00:00:00,281,"CQIRP"
"237","900 093000963551",2019-05-01 00:00:00,195.5,"CQIRP"
"238","900 093000963551",2019-06-19 00:00:00,225,"CQIRP"
"239","900 093000966047",2019-05-01 00:00:00,198.5,"CQIRP"
"240","900 093000966047",2019-06-19 00:00:00,228,"CQIRP"
"241","900 093000978822",2019-05-01 00:00:00,244,"CQIRP"
"242","900 093000978822",2019-06-19 00:00:00,286,"CQIRP"
"243","900 093000981826",2019-05-01 00:00:00,247,"CQIRP"
"244","900 093000981826",2019-06-19 00:00:00,294,"CQIRP"
"245","900 093000982067",2019-06-18 00:00:00,241,"CQIRP"
"246","900 093000982067",2019-07-26 00:00:00,259,"CQIRP"
"247","900 093000982906",2019-06-18 00:00:00,264,"CQIRP"
"248","900 093000982906",2019-07-26 00:00:00,283,"CQIRP"
"249","900 093000983122",2019-05-01 00:00:00,203,"CQIRP"
"250","900 093000983122",2019-06-19 00:00:00,233,"CQIRP"
"251","900 093000983427",2019-05-01 00:00:00,236,"CQIRP"
"252","900 093000983427",2019-06-19 00:00:00,275,"CQIRP"
"253","900 093000983444",2019-05-01 00:00:00,236,"CQIRP"
"254","900 093000983444",2019-06-19 00:00:00,288,"CQIRP"
"255","900 093000983548",2019-06-18 00:00:00,210,"CQIRP"
"256","900 093000983548",2019-07-26 00:00:00,230,"CQIRP"
"257","900 093000986644",2019-06-18 00:00:00,199.5,"CQIRP"
"258","900 093000986644",2019-07-26 00:00:00,221,"CQIRP"
"259","900 093000992329",2019-06-18 00:00:00,232,"CQIRP"
"260","900 093000992329",2019-07-26 00:00:00,248,"CQIRP"
"261","900 093000994860",2019-06-18 00:00:00,231,"CQIRP"
"262","900 093000994860",2019-07-26 00:00:00,251,"CQIRP"
"263","900 093001056563",2019-07-31 00:00:00,368,"Gyranda"
"264","900 093001056571",2019-07-31 00:00:00,428,"Gyranda"
"265","900 093001056894",2019-07-31 00:00:00,450,"Gyranda"
"266","900 093001057001",2019-07-31 00:00:00,506,"Gyranda"
"267","900 093001057301",2019-07-31 00:00:00,502,"Gyranda"
"268","900 093001057311",2019-07-31 00:00:00,447,"Gyranda"
"269","900 093001083684",2019-07-31 00:00:00,554,"Gyranda"
"270","900 093001088634",2019-07-31 00:00:00,481,"Gyranda"
"271","900 093001088816",2019-07-31 00:00:00,450,"Gyranda"
"272","900 093001089988",2019-07-31 00:00:00,446,"Gyranda"
"273","900 093001092605",2019-07-31 00:00:00,491,"Gyranda"
"274","900 093001092819",2019-07-31 00:00:00,470,"Gyranda"
"275","900 093001092991",2019-07-31 00:00:00,512,"Gyranda"
"276","900 093001093118",2019-07-31 00:00:00,487,"Gyranda"
"277","900 093001093185",2019-07-31 00:00:00,441,"Gyranda"
"278","900 093001099476",2019-07-31 00:00:00,475,"Gyranda"
"279","900 093001099497",2019-07-31 00:00:00,454,"Gyranda"
"280","900 093001099766",2019-07-31 00:00:00,430,"Gyranda"
"281","900 093001100124",2019-07-31 00:00:00,481,"Gyranda"
"282","900 093001108603",2019-07-31 00:00:00,516,"Gyranda"
"283","900 093001108606",2019-07-31 00:00:00,437,"Gyranda"
"284","900 093001108788",2019-07-31 00:00:00,435,"Gyranda"
"285","900 093001109803",2019-07-31 00:00:00,452,"Gyranda"
"286","900 093001110274",2019-07-31 00:00:00,443,"Gyranda"
"287","900 093001110678",2019-07-31 00:00:00,520,"Gyranda"
"288","900 093001110775",2019-07-31 00:00:00,437,"Gyranda"
"289","900 093001111071",2019-07-31 00:00:00,452,"Gyranda"
"290","900 093001111141",2019-07-31 00:00:00,458,"Gyranda"
"291","900 093001111152",2019-07-31 00:00:00,444,"Gyranda"
"292","900 093001115981",2019-07-31 00:00:00,518,"Gyranda"
"293","900 093001116231",2019-07-31 00:00:00,512,"Gyranda"
"294","900 093001117349",2019-07-31 00:00:00,455,"Gyranda"
"295","900 093001118628",2019-07-31 00:00:00,472,"Gyranda"
"296","900 093001118756",2019-07-31 00:00:00,444,"Gyranda"
"297","900 093001119420",2019-07-31 00:00:00,494,"Gyranda"
"298","900 093001120125",2019-07-31 00:00:00,512,"Gyranda"
"299","900 093001120236",2019-07-31 00:00:00,710,"Gyranda"
"300","900 093001120240",2019-07-31 00:00:00,538,"Gyranda"
"301","900 093001120391",2019-07-31 00:00:00,431,"Gyranda"
"302","900 093001120394",2019-07-31 00:00:00,483,"Gyranda"
"303","900 093001120442",2019-07-31 00:00:00,532,"Gyranda"
"304","900 093001129826",2019-07-31 00:00:00,431,"Gyranda"
"305","900 093001130505",2019-07-31 00:00:00,479,"Gyranda"
"306","900 093001130557",2019-07-31 00:00:00,470,"Gyranda"
"307","900 093001130696",2019-07-31 00:00:00,406,"Gyranda"
"308","900 093001130832",2019-07-31 00:00:00,473,"Gyranda"
"309","900 093001130889",2019-07-31 00:00:00,506,"Gyranda"
"310","900 093001130946",2019-07-31 00:00:00,397,"Gyranda"
"311","900 093001131156",2019-07-31 00:00:00,556,"Gyranda"
"312","900 093001131492",2019-07-31 00:00:00,428,"Gyranda"
"313","900 093001131545",2019-07-31 00:00:00,449,"Gyranda"
"314","900 093001131738",2019-07-31 00:00:00,434,"Gyranda"
"315","900 093001132001",2019-07-31 00:00:00,498,"Gyranda"
"316","900 093001132135",2019-07-31 00:00:00,466,"Gyranda"
"317","900 093001138698",2019-07-31 00:00:00,439,"Gyranda"
"318","900 093001138847",2018-08-01 00:00:00,504,"Gyranda"
"319","900 093001138873",2019-07-31 00:00:00,480,"Gyranda"
"320","900 093001139840",2019-07-31 00:00:00,451,"Gyranda"
"321","900 093001140117",2019-07-31 00:00:00,368,"Gyranda"
"322","900 093001140498",2019-07-31 00:00:00,465,"Gyranda"
"323","900 093001140539",2019-07-31 00:00:00,393,"Gyranda"
"324","900 093001140553",2019-07-31 00:00:00,419,"Gyranda"
"325","900 093001140590",2019-07-31 00:00:00,448,"Gyranda"
"326","900 093001140727",2019-07-31 00:00:00,496,"Gyranda"
"327","900 093001140863",2019-07-31 00:00:00,508,"Gyranda"
"328","900 093001140947",2019-07-31 00:00:00,432,"Gyranda"
"329","900 093001141028",2019-07-31 00:00:00,502,"Gyranda"
"330","900 093001141183",2019-07-31 00:00:00,502,"Gyranda"
"331","900 093001141370",2019-07-31 00:00:00,430,"Gyranda"
"332","900 093001141683",2019-07-31 00:00:00,447,"Gyranda"
"333","900 093001141693",2019-07-31 00:00:00,467,"Gyranda"
"334","900 093001141796",2019-07-31 00:00:00,448,"Gyranda"
"335","900 093001141857",2019-07-31 00:00:00,425,"Gyranda"
"336","900 093001142071",2019-07-31 00:00:00,485,"Gyranda"
"337","900 093001142597",2019-07-31 00:00:00,408,"Gyranda"
"338","900 093001146229",2019-07-31 00:00:00,472,"Gyranda"
"339","900 093001146494",2019-07-31 00:00:00,450,"Gyranda"
"340","900 116003111477",2016-07-08 00:00:00,518,"Tremere"
"341","900 116003111477",2017-05-23 00:00:00,518,"Tremere"
"342","900 116003111477",2018-07-26 00:00:00,542,"Tremere"
"343","900 116003112089",2016-12-13 00:00:00,318,"Tremere"
"344","900 116003112089",2017-08-23 00:00:00,437,"Tremere"
"345","900 116003112089",2018-07-23 00:00:00,554,"Tremere"
"346","900 116003112159",2016-12-13 00:00:00,318,"Tremere"
"347","900 116003112159",2017-08-23 00:00:00,424,"Tremere"
"348","900 116003112159",2018-07-26 00:00:00,512,"Tremere"
"349","900 116003127286",2016-12-13 00:00:00,346,"Tremere"
"350","900 116003127286",2017-08-23 00:00:00,430,"Tremere"
"351","900 116003127286",2018-07-23 00:00:00,514,"Tremere"
"352","900 116003160080",2019-06-18 00:00:00,206,"CQIRP"
"353","900 116003160080",2019-07-26 00:00:00,228,"CQIRP"
"354","900 116003161607",2019-05-01 00:00:00,201,"CQIRP"
"355","900 116003161607",2019-06-19 00:00:00,246,"CQIRP"
"356","900 116003177737",2016-12-13 00:00:00,268,"Tremere"
"357","900 116003177737",2017-08-23 00:00:00,344,"Tremere"
"358","900 116003177737",2018-07-26 00:00:00,462,"Tremere"
"359","900 116003179583",2017-08-23 00:00:00,384,"Tremere"
"360","900 116003179583",2018-07-26 00:00:00,485,"Tremere"
"361","900 116003179583",2019-09-17 00:00:00,576,"Tremere"
"362","900 116003183031",2016-12-13 00:00:00,271,"Tremere"
"363","900 116003183031",2017-08-23 00:00:00,376,"Tremere"
"364","900 116003183031",2018-07-23 00:00:00,598,"Tremere"
"365","900 116003184949",2016-12-13 00:00:00,285,"Tremere"
"366","900 116003184949",2017-08-23 00:00:00,354,"Tremere"
"367","900 116003184949",2018-07-26 00:00:00,520,"Tremere"
"368","900 116003187602",2010-07-20 00:00:00,345,"Tremere"
"369","900 116003187602",2016-07-08 00:00:00,612,"Tremere"
"370","900 116003187602",2017-05-23 00:00:00,622,"Tremere"
"371","942 000002126815",2018-03-05 00:00:00,510,"Belmont"
"372","942 000002126815",2018-05-24 00:00:00,580,"Belmont"
"373","942 000002126815",2018-08-14 00:00:00,588,"Belmont"
"374","942 000002126815",2019-02-25 00:00:00,570,"Belmont"
"375","942 000002126815",2019-05-20 00:00:00,558,"Belmont"
"376","942 000002126815",2019-08-27 00:00:00,548,"Belmont"
"377","942 000002126815",2019-11-11 00:00:00,425,"Belmont"
"378","942 000002679208",2017-12-19 00:00:00,586,"Belmont"
"379","942 000002679208",2018-01-11 00:00:00,624,"Belmont"
"380","942 000002679208",2018-02-01 00:00:00,672,"Belmont"
"381","942 000002679208",2018-02-26 00:00:00,580,"Belmont"
"382","942 000002679208",2018-03-09 00:00:00,594,"Belmont"
"383","942 000002679208",2018-03-14 00:00:00,624,"Belmont"
"384","942 000002679208",2018-04-05 00:00:00,632,"Belmont"
"385","942 000002679208",2018-05-24 00:00:00,660,"Belmont"
"386","942 000002679208",2018-08-22 00:00:00,666,"Belmont"
"387","942 000002679208",2018-11-05 00:00:00,580,"Belmont"
"388","942 000002679208",2018-12-21 00:00:00,538,"Belmont"
"389","942 000002679208",2019-02-28 00:00:00,624,"Belmont"
"390","942 000002679208",2019-04-02 00:00:00,614,"Belmont"
"391","942 000002679208",2019-05-24 00:00:00,602,"Belmont"
"392","942 000002679208",2019-08-28 00:00:00,642,"Belmont"
"393","942 000002679208",2020-03-24 00:00:00,596,"Belmont"
"394","942 000002679416",2018-03-09 00:00:00,526,"Belmont"
"395","942 000002679416",2018-05-21 00:00:00,584,"Belmont"
"396","942 000002679416",2018-08-22 00:00:00,574,"Belmont"
"397","942 000002679416",2018-12-19 00:00:00,495,"Belmont"
"398","942 000002679416",2019-03-01 00:00:00,524,"Belmont"
"399","942 000002679416",2019-04-02 00:00:00,538,"Belmont"
"400","942 000002679416",2019-05-23 00:00:00,500,"Belmont"
"401","942 000002679416",2019-08-28 00:00:00,560,"Belmont"
"402","942 000002679416",2020-03-24 00:00:00,462,"Belmont"
"403","942 000002679476",2018-03-05 00:00:00,504,"Belmont"
"404","942 000002679476",2018-05-24 00:00:00,570,"Belmont"
"405","942 000002679476",2018-08-14 00:00:00,572,"Belmont"
"406","942 000002679476",2019-05-20 00:00:00,440,"Belmont"
"407","942 000002679476",2019-08-27 00:00:00,514,"Belmont"
"408","942 000002679476",2019-11-11 00:00:00,388,"Belmont"
"409","942 000002679490",2017-12-19 00:00:00,596,"Belmont"
"410","942 000002679490",2018-01-11 00:00:00,642,"Belmont"
"411","942 000002679490",2018-02-01 00:00:00,674,"Belmont"
"412","942 000002679490",2018-02-26 00:00:00,602,"Belmont"
"413","942 000002679490",2018-03-09 00:00:00,594,"Belmont"
"414","942 000002679490",2018-03-14 00:00:00,642,"Belmont"
"415","942 000002679490",2018-04-05 00:00:00,662,"Belmont"
"416","942 000002679490",2018-05-24 00:00:00,732,"Belmont"
"417","942 000002679490",2018-08-22 00:00:00,712,"Belmont"
"418","942 000002679490",2018-11-05 00:00:00,584,"Belmont"
"419","942 000002679490",2018-12-21 00:00:00,548,"Belmont"
"420","942 000002679490",2019-02-28 00:00:00,654,"Belmont"
"421","942 000002679490",2019-04-02 00:00:00,600,"Belmont"
"422","942 000002679490",2019-05-24 00:00:00,636,"Belmont"
"423","942 000002679490",2019-08-28 00:00:00,672,"Belmont"
"424","942 000002679490",2020-03-24 00:00:00,638,"Belmont"
