,RFID,Date,Weight,stationname
761,942 000029359383,02-03-19,104.5,Killara
762,942 000029359392,18-03-19,114,Killara
763,942 000029359395,08-03-19,115,Killara
764,942 000029359408,18-03-19,149.5,Killara
765,942 000029359419,11-04-19,117,Killara
766,942 000029359424,18-03-19,98,Killara
767,942 000029359432,08-03-19,146,Killara
768,942 000029359435,18-03-19,150,Killara
769,942 000029359439,04-05-18,144,Killara
770,942 000029359453,04-05-18,196,Killara
771,942 000029359462,08-03-19,109.5,Killara
772,942 000029359466,02-03-19,159.5,Killara
773,942 000029359467,18-03-19,89,Killara
774,942 000029359471,04-05-18,136,Killara
775,942 000029359479,11-04-19,116,Killara
776,942 000029359492,11-04-19,117,Killara
777,942 000029359512,11-04-19,117,Killara
778,942 000029359516,11-04-19,107.5,Killara
779,942 000029359520,08-03-19,112.5,Killara
780,942 000029359537,04-05-18,152,Killara
781,942 000029359550,04-05-18,159,Killara
782,942 000029359562,08-03-19,135.5,Killara
783,942 000029359569,08-03-19,188.5,Killara
784,942 000029359575,04-05-18,176,Killara
785,942 000029359576,02-03-19,178.5,Killara
786,942 000029359579,25-03-19,140.5,Killara
787,942 000029359582,18-04-19,122,Killara
788,942 000029359589,18-03-19,101,Killara
789,942 000029359597,18-04-19,125,Killara
790,942 000029359611,11-04-19,133.5,Killara
791,942 000029359632,08-03-19,125,Killara
792,942 000029359633,18-03-19,140,Killara
793,942 000029359640,11-04-19,142.5,Killara
794,942 000029359650,08-03-19,127.5,Killara
795,942 000029359660,11-04-19,174,Killara
796,942 000029359665,08-03-19,205,Killara
797,942 000029359667,11-04-19,132.5,Killara
798,942 000029359675,04-05-18,168,Killara
799,942 000029359682,04-05-18,180,Killara
800,942 000029359683,04-05-18,138,Killara
801,942 000029359727,18-04-19,148,Killara
802,942 000029359763,11-04-19,111.5,Killara
803,942 000029359785,04-05-18,206,Killara
804,942 000029359790,18-03-19,126,Killara
805,942 000029359792,11-04-19,113.5,Killara
806,942 000029359795,18-03-19,92,Killara
807,942 000029359799,18-04-19,125.5,Killara
808,942 000029359802,11-04-19,137.5,Killara
809,942 000029359808,18-03-19,140.5,Killara
810,942 000029359819,11-04-19,178.5,Killara
811,942 000029359823,04-05-18,216,Killara
812,942 000029359830,04-05-18,180,Killara
813,942 000029359831,04-05-18,140,Killara
814,942 000029359836,02-03-19,81.5,Killara
815,942 000029359840,08-03-19,144,Killara
816,942 000029359844,18-03-19,146,Killara
817,942 000029359847,04-05-18,172,Killara
818,942 000029359849,22-05-18,278,Killara
819,942 000029359859,11-04-19,154,Killara
820,942 000029359861,18-03-19,165,Killara
821,942 000029359866,04-05-18,142,Killara
822,942 000029359877,08-03-19,120,Killara
823,942 000029359880,18-03-19,111.5,Killara
824,942 000029390727,11-04-19,130.5,Killara
825,942 000029390973,18-03-19,102,Killara
826,942 000029394033,04-05-18,167,Killara
827,942 000029394974,04-05-18,156,Killara
828,942 000029419999,08-03-19,120.5,Killara
829,942 000029420050,18-03-19,113.5,Killara
830,942 000029420108,02-03-19,171,Killara
831,942 000029420144,11-04-19,109.5,Killara
832,942 000029420159,02-03-19,120,Killara
833,942 000029420196,25-03-19,157.5,Killara
834,942 000029420209,02-03-19,130.5,Killara
835,942 000029420250,08-03-19,142,Killara
836,942 000029420251,25-03-19,111.5,Killara
837,942 000029420263,18-03-19,145,Killara
838,942 000029420314,08-03-19,168.5,Killara
839,942 000029420326,08-03-19,117,Killara
840,942 000029420404,11-04-19,108,Killara
841,942 000029420437,08-03-19,128,Killara
842,942 000029420439,08-03-19,119.5,Killara
843,942 000029420440,08-03-19,135,Killara
844,942 000029420476,11-04-19,87,Killara
845,942 000029420522,08-03-19,176.5,Killara
846,942 000029420537,08-03-19,121.5,Killara
847,942 000029420828,18-04-19,118.5,Killara
848,942 000029420935,25-03-19,131.5,Killara
849,942 000029421017,08-03-19,114,Killara
850,942 000029421046,11-04-19,135,Killara
851,942 000029421070,08-03-19,118,Killara
852,942 000029421165,08-03-19,132,Killara
853,942 000029421176,08-03-19,177.5,Killara
854,942 000029421356,11-04-19,142,Killara
855,942 000029421374,08-03-19,177,Killara
856,942 000029421551,11-04-19,162,Killara
857,942 000029421591,18-03-19,117.5,Killara
858,942 000029421619,02-03-19,121,Killara
859,942 000029421620,08-03-19,128,Killara
860,942 000029421647,11-04-19,141,Killara
861,942 000029421651,02-03-19,135.5,Killara
862,942 000029421697,08-03-19,145.5,Killara
863,942 000029421766,11-04-19,164,Killara
864,942 000029421894,08-03-19,170.5,Killara
865,942 000029421941,18-03-19,139,Killara
866,942 000029421981,18-03-19,146,Killara
867,942 000029421996,18-04-19,138.5,Killara
868,942 000032273799,08-03-19,179,Killara
869,942 000032273824,08-03-19,205,Killara
870,942 000032273845,08-03-19,121,Killara
871,942 000032273904,08-03-19,135.5,Killara
