"","RFID","Date","Weight","stationname"
"493","942 000026157009",2018-02-07,340,"Berrigurra"
"494","942 000026157009",2018-03-02,314,"Berrigurra"
"495","942 000026157016",2017-11-03,268,"Berrigurra"
"496","942 000026157016",2018-02-07,370,"Berrigurra"
"497","942 000026157016",2018-03-02,338,"Berrigurra"
"498","942 000026157024",2017-11-03,242,"Berrigurra"
"499","942 000026157024",2018-02-07,322,"Berrigurra"
"500","942 000026157024",2018-03-02,310,"Berrigurra"
"501","942 000026157057",2017-11-03,238,"Berrigurra"
"502","942 000026157057",2018-02-07,342,"Berrigurra"
"503","942 000026157057",2018-03-02,334,"Berrigurra"
"504","942 000026157093",2017-11-03,248,"Berrigurra"
"505","942 000026157093",2018-02-07,354,"Berrigurra"
"506","942 000026157093",2018-03-02,348,"Berrigurra"
"507","942 000026157116",2017-11-03,254,"Berrigurra"
"508","942 000026157116",2018-02-07,326,"Berrigurra"
"509","942 000026157116",2018-03-02,326,"Berrigurra"
"510","942 000026157157",2017-11-03,270,"Berrigurra"
"511","942 000026157157",2018-02-07,356,"Berrigurra"
"512","942 000026157157",2018-03-02,336,"Berrigurra"
"513","942 000026157167",2017-11-03,240,"Berrigurra"
"514","942 000026157167",2018-02-07,394,"Berrigurra"
"515","942 000026157167",2018-03-02,372,"Berrigurra"
"516","942 000026157194",2017-11-03,280,"Berrigurra"
"517","942 000026157194",2018-02-07,344,"Berrigurra"
"518","942 000026157194",2018-03-02,328,"Berrigurra"
"519","942 000026157212",2017-11-03,216,"Berrigurra"
"520","942 000026157212",2018-02-07,312,"Berrigurra"
"521","942 000026157212",2018-03-02,272,"Berrigurra"
"522","942 000026157269",2017-11-03,228,"Berrigurra"
"523","942 000026157269",2018-03-02,304,"Berrigurra"
"524","942 000026157287",2017-11-03,248,"Berrigurra"
"525","942 000026157287",2018-02-07,350,"Berrigurra"
"526","942 000026157287",2018-03-02,330,"Berrigurra"
"527","942 000026157291",2017-11-03,246,"Berrigurra"
"528","942 000026157291",2018-03-02,334,"Berrigurra"
"529","942 000026157293",2017-11-03,238,"Berrigurra"
"530","942 000026157293",2018-02-07,358,"Berrigurra"
"531","942 000026157293",2018-03-02,348,"Berrigurra"
"532","942 000026157301",2017-11-03,250,"Berrigurra"
"533","942 000026157301",2018-02-07,326,"Berrigurra"
"534","942 000026157301",2018-03-02,322,"Berrigurra"
"535","942 000026157321",2017-11-03,266,"Berrigurra"
"536","942 000026157321",2018-02-07,366,"Berrigurra"
"537","942 000026157321",2018-03-02,352,"Berrigurra"
"538","942 000026157348",2017-11-03,264,"Berrigurra"
"539","942 000026157348",2018-02-07,358,"Berrigurra"
"540","942 000026157348",2018-03-02,358,"Berrigurra"
"541","942 000026157349",2017-11-03,240,"Berrigurra"
"542","942 000026157349",2018-02-07,340,"Berrigurra"
"543","942 000026157349",2018-03-02,326,"Berrigurra"
"544","942 000026157363",2017-11-03,238,"Berrigurra"
"545","942 000026157363",2018-02-07,328,"Berrigurra"
"546","942 000026157363",2018-03-02,322,"Berrigurra"
"547","942 000026157374",2018-02-07,374,"Berrigurra"
"548","942 000026157374",2018-03-02,298,"Berrigurra"
"549","942 000026157390",2018-02-07,340,"Berrigurra"
"550","942 000026157390",2018-03-02,330,"Berrigurra"
"551","942 000026157404",2017-11-03,230,"Berrigurra"
"552","942 000026157404",2018-02-07,306,"Berrigurra"
"553","942 000026157404",2018-03-02,294,"Berrigurra"
"554","942 000026169476",2017-11-03,266,"Berrigurra"
"555","942 000026169476",2018-02-07,370,"Berrigurra"
"556","942 000026169476",2018-03-02,348,"Berrigurra"
"557","942 000026169529",2017-11-03,256,"Berrigurra"
"558","942 000026169529",2018-02-07,338,"Berrigurra"
"559","942 000026169529",2018-03-02,300,"Berrigurra"
"560","942 000026169554",2017-11-03,260,"Berrigurra"
"561","942 000026169554",2018-02-07,354,"Berrigurra"
"562","942 000026169554",2018-03-02,328,"Berrigurra"
"563","942 000026169757",2017-11-03,280,"Berrigurra"
"564","942 000026169757",2018-02-07,386,"Berrigurra"
"565","942 000026169757",2018-03-02,348,"Berrigurra"
"566","942 000026169779",2017-11-03,276,"Berrigurra"
"567","942 000026169779",2018-02-07,378,"Berrigurra"
"568","942 000026169779",2018-03-02,364,"Berrigurra"
"569","942 000026169860",2017-11-03,252,"Berrigurra"
"570","942 000026169860",2018-02-07,362,"Berrigurra"
"571","942 000026169860",2018-03-02,320,"Berrigurra"
"572","942 000026169871",2017-11-03,270,"Berrigurra"
"573","942 000026169871",2018-02-07,376,"Berrigurra"
"574","942 000026169871",2018-03-02,342,"Berrigurra"
"575","942 000026169877",2017-11-03,270,"Berrigurra"
"576","942 000026169877",2018-02-07,406,"Berrigurra"
"577","942 000026169877",2018-03-02,370,"Berrigurra"
"578","942 000026169910",2017-11-03,242,"Berrigurra"
"579","942 000026169910",2018-03-02,310,"Berrigurra"
"580","942 000026169916",2017-11-03,304,"Berrigurra"
"581","942 000026169916",2018-02-07,392,"Berrigurra"
"582","942 000026169916",2018-03-02,368,"Berrigurra"
"583","942 000026169958",2017-11-03,240,"Berrigurra"
"584","942 000026169958",2018-02-07,332,"Berrigurra"
"585","942 000026169958",2018-03-02,308,"Berrigurra"
"586","942 000026170198",2017-11-03,288,"Berrigurra"
"587","942 000026170198",2018-02-07,384,"Berrigurra"
"588","942 000026170198",2018-03-02,360,"Berrigurra"
"589","942 000026170291",2017-11-03,244,"Berrigurra"
"590","942 000026170291",2018-02-07,348,"Berrigurra"
"591","942 000026170291",2018-03-02,326,"Berrigurra"
"592","942 000026170382",2017-11-03,236,"Berrigurra"
"593","942 000026170382",2018-02-07,334,"Berrigurra"
"594","942 000026170382",2018-03-02,318,"Berrigurra"
"595","942 000026170388",2017-11-03,222,"Berrigurra"
"596","942 000026170388",2018-02-07,320,"Berrigurra"
"597","942 000026170388",2018-03-02,288,"Berrigurra"
"598","942 000026170445",2017-11-03,236,"Berrigurra"
"599","942 000026170445",2018-02-07,316,"Berrigurra"
"600","942 000026170445",2018-03-02,300,"Berrigurra"
"601","942 000026170516",2017-11-03,258,"Berrigurra"
"602","942 000026170516",2018-02-07,370,"Berrigurra"
"603","942 000026170516",2018-03-02,368,"Berrigurra"
"604","942 000026170565",2017-11-03,240,"Berrigurra"
"605","942 000026170565",2018-02-07,348,"Berrigurra"
"606","942 000026170565",2018-03-02,316,"Berrigurra"
"607","942 000026170642",2017-11-03,288,"Berrigurra"
"608","942 000026170642",2018-02-07,410,"Berrigurra"
"609","942 000026170642",2018-03-02,354,"Berrigurra"
"610","942 000026170722",2017-11-03,220,"Berrigurra"
"611","942 000026170722",2018-02-07,300,"Berrigurra"
"612","942 000026170722",2018-03-02,290,"Berrigurra"
"613","942 000026170757",2017-11-03,230,"Berrigurra"
"614","942 000026170757",2018-02-07,384,"Berrigurra"
"615","942 000026170757",2018-03-02,346,"Berrigurra"
"616","942 000026170800",2018-02-07,330,"Berrigurra"
"617","942 000026170800",2018-03-02,316,"Berrigurra"
"618","942 000026171350",2017-11-03,238,"Berrigurra"
"619","942 000026171350",2018-02-07,354,"Berrigurra"
"620","942 000026171350",2018-03-02,330,"Berrigurra"
"621","942 000026172069",2017-11-03,260,"Berrigurra"
"622","942 000026172069",2018-02-07,378,"Berrigurra"
"623","942 000026172069",2018-03-02,338,"Berrigurra"
"624","942 000026172734",2017-11-03,282,"Berrigurra"
"625","942 000026172734",2018-02-07,386,"Berrigurra"
"626","942 000026172734",2018-03-02,358,"Berrigurra"
"627","942 000026173263",2017-11-03,244,"Berrigurra"
"628","942 000026173263",2018-02-07,348,"Berrigurra"
"629","942 000026173263",2018-03-02,330,"Berrigurra"
