"","RFID","Weight","Date","Location","cattle_id"
"371","964 001026898239",288.84,2021-08-20 05:18:36,"LaEmilia",NA
"372","964 001026898208",299.13,2021-08-20 05:18:36,"LaEmilia",NA
"373","964 001026898235",267.14,2021-08-20 05:36:51,"LaEmilia",NA
"374","964 001026898251",541.1,2021-08-20 05:50:56,"LaEmilia",NA
"375","964 001026898234",287.68,2021-08-20 05:51:13,"LaEmilia",NA
"376","964 001026898230",309.88,2021-08-20 05:52:29,"LaEmilia",NA
"377","964 001026898218",362.02,2021-08-20 20:56:19,"LaEmilia",NA
"378","964 001026898233",309.65,2021-08-20 20:56:19,"LaEmilia",NA
"379","964 001026898240",325.29,2021-08-21 01:41:06,"LaEmilia",NA
"380","964 001026898244",310.75,2021-08-21 02:48:58,"LaEmilia",NA
"381","964 001026898210",324.11,2021-08-21 02:48:58,"LaEmilia",NA
"382","964 001026898255",200.89,2021-08-21 02:49:19,"LaEmilia",NA
"383","964 001026898229",218.51,2021-08-21 02:49:19,"LaEmilia",NA
"384","964 001026898242",0,2021-08-21 02:49:19,"LaEmilia",NA
"385","964 001026898243",348.08,2021-08-21 02:49:19,"LaEmilia",NA
"386","964 001026898220",469.88,2021-08-21 02:49:19,"LaEmilia",NA
"387","964 001026898209",333.73,2021-08-21 02:49:19,"LaEmilia",NA
"388","964 001026898207",232.83,2021-08-21 02:49:19,"LaEmilia",NA
"389","964 001026898217",311.71,2021-08-21 02:49:43,"LaEmilia",NA
"390","964 001026898202",358.03,2021-08-21 02:49:43,"LaEmilia",NA
"391","964 001026898253",257.78,2021-08-21 02:51:20,"LaEmilia",NA
"392","964 001026898204",280.67,2021-08-21 02:51:20,"LaEmilia",NA
"393","964 001026898212",429.67,2021-08-21 02:53:59,"LaEmilia",NA
"394","964 001026898237",419.56,2021-08-21 02:53:59,"LaEmilia",NA
"395","964 001026898214",322.79,2021-08-21 02:53:59,"LaEmilia",NA
"396","964 001026898224",361.28,2021-08-21 02:53:59,"LaEmilia",NA
"397","964 001026898239",308.38,2021-08-21 02:53:59,"LaEmilia",NA
"398","964 001026898203",295.33,2021-08-21 02:53:59,"LaEmilia",NA
"399","964 001026898228",218.62,2021-08-21 02:54:09,"LaEmilia",NA
"400","964 001026898205",305.39,2021-08-21 02:55:35,"LaEmilia",NA
"401","964 001026898257",171.35,2021-08-21 03:02:53,"LaEmilia",NA
"402","964 001026898225",356.53,2021-08-21 03:03:52,"LaEmilia",NA
"403","964 001026898235",409.69,2021-08-21 03:03:52,"LaEmilia",NA
"404","964 001026898227",290.61,2021-08-21 03:03:59,"LaEmilia",NA
"405","964 001026898230",296.51,2021-08-21 03:04:07,"LaEmilia",NA
"406","964 001026898221",241.86,2021-08-21 04:49:59,"LaEmilia",NA
"407","964 001026898234",402.25,2021-08-21 04:50:00,"LaEmilia",NA
"408","964 001026898256",266.44,2021-08-21 04:50:04,"LaEmilia",NA
"409","964 001026898216",321.5,2021-08-21 04:50:08,"LaEmilia",NA
"410","964 001026898201",293.14,2021-08-21 04:53:58,"LaEmilia",NA
"411","964 001026898215",272.92,2021-08-21 05:09:52,"LaEmilia",NA
"412","964 001026898254",236.13,2021-08-21 05:09:52,"LaEmilia",NA
