,RFID,Date,Weight,stationname
351,942 000002765195,20-05-19 0:00,556,Belmont
352,942 000002765195,27-08-19 0:00,590,Belmont
353,942 000002765195,11-11-19 0:00,457,Belmont
354,942 000002769775,19-12-17 0:00,564,Belmont
355,942 000002769775,11-01-18 0:00,598,Belmont
356,942 000002769775,01-02-18 0:00,614,Belmont
357,942 000002769775,26-02-18 0:00,522,Belmont
358,942 000002769775,09-03-18 0:00,520,Belmont
359,942 000002769775,14-03-18 0:00,548,Belmont
360,942 000002769775,05-04-18 0:00,568,Belmont
361,942 000002769775,24-05-18 0:00,582,Belmont
362,942 000002769775,22-08-18 0:00,602,Belmont
363,942 000002769775,05-11-18 0:00,568,Belmont
364,942 000002769775,21-12-18 0:00,500,Belmont
365,942 000002769775,28-02-19 0:00,558,Belmont
366,942 000002769775,02-04-19 0:00,526,Belmont
367,942 000002769775,24-05-19 0:00,556,Belmont
368,942 000002769775,28-08-19 0:00,578,Belmont
369,942 000002770098,09-03-18 0:00,596,Belmont
370,942 000002770098,21-05-18 0:00,614,Belmont
371,942 000002770098,22-08-18 0:00,606,Belmont
372,942 000002770098,19-12-18 0:00,552,Belmont
373,942 000002770098,01-03-19 0:00,562,Belmont
374,942 000002770098,02-04-19 0:00,562,Belmont
375,942 000002770098,23-05-19 0:00,570,Belmont
376,942 000002770098,28-08-19 0:00,596,Belmont
377,942 000002770098,24-03-20 0:00,442,Belmont
378,942 000002785521,07-03-18 0:00,596,Belmont
379,942 000002785521,23-05-18 0:00,660,Belmont
380,942 000002785521,14-08-18 0:00,680,Belmont
381,942 000002785521,18-09-18 0:00,668,Belmont
382,942 000002785521,06-11-18 0:00,532,Belmont
383,942 000002785521,17-12-18 0:00,560,Belmont
384,942 000002785521,26-02-19 0:00,612,Belmont
385,942 000002785521,21-05-19 0:00,634,Belmont
386,942 000002785521,27-08-19 0:00,690,Belmont
387,942 000002785521,25-10-19 0:00,594,Belmont
388,942 000002785521,12-11-19 0:00,652,Belmont
389,942 000002785521,25-03-20 0:00,580,Belmont
390,942 000002789262,07-03-18 0:00,606,Belmont
391,942 000002789262,23-05-18 0:00,644,Belmont
392,942 000002789262,14-08-18 0:00,712,Belmont
393,942 000002789262,06-11-18 0:00,574,Belmont
394,942 000002789262,17-12-18 0:00,590,Belmont
395,942 000002789262,25-02-19 0:00,670,Belmont
396,942 000002789262,20-05-19 0:00,672,Belmont
397,942 000002789262,26-08-19 0:00,690,Belmont
398,942 000005109001,07-03-18 0:00,552,Belmont
399,942 000005109001,23-05-18 0:00,600,Belmont
400,942 000005109001,14-08-18 0:00,552,Belmont
401,942 000005109001,06-11-18 0:00,496,Belmont
402,942 000005109001,20-11-18 0:00,514,Belmont
403,942 000005109001,18-12-18 0:00,498,Belmont
404,942 000005109001,26-02-19 0:00,570,Belmont
405,942 000005109001,26-02-19 0:00,570,Belmont
406,942 000005122622,18-09-18 0:00,678,Belmont
407,942 000005122622,18-09-18 0:00,678,Belmont
408,942 000005122622,05-11-18 0:00,632,Belmont
409,942 000005122622,17-12-18 0:00,566,Belmont
410,942 000005122622,26-02-19 0:00,570,Belmont
411,942 000005122622,21-05-19 0:00,534,Belmont
412,942 000005135572,06-04-20 0:00,442,Belmont
413,942 000005135581,15-08-18 0:00,610,Belmont
414,942 000005135581,26-02-19 0:00,656,Belmont
415,942 000005135581,22-05-19 0:00,650,Belmont
416,942 000005155739,26-02-19 0:00,572,Belmont
417,942 000005155739,22-05-19 0:00,532,Belmont
418,942 000007019708,05-03-18 0:00,598,Belmont
419,942 000007019708,24-05-18 0:00,684,Belmont
420,942 000007019708,14-08-18 0:00,668,Belmont
421,942 000007019708,20-05-19 0:00,682,Belmont
422,942 000007019708,27-08-19 0:00,630,Belmont
423,942 000007019708,11-11-19 0:00,502,Belmont
424,942 000007022343,19-12-17 0:00,446,Belmont
425,942 000007022343,11-01-18 0:00,488,Belmont
426,942 000007022343,01-02-18 0:00,508,Belmont
427,942 000007022343,26-02-18 0:00,450,Belmont
428,942 000007022343,09-03-18 0:00,445,Belmont
429,942 000007022343,14-03-18 0:00,481,Belmont
430,942 000007022343,05-04-18 0:00,495,Belmont
431,942 000007022343,24-05-18 0:00,502,Belmont
432,942 000007022343,22-08-18 0:00,540,Belmont
433,942 000007022343,05-11-18 0:00,500,Belmont
434,942 000007022343,21-12-18 0:00,442,Belmont
435,942 000007022343,28-02-19 0:00,482,Belmont
436,942 000007022343,02-04-19 0:00,477,Belmont
437,942 000007022343,24-05-19 0:00,494,Belmont
438,942 000007022343,28-08-19 0:00,477,Belmont
439,942 000007022343,24-03-20 0:00,473,Belmont
440,942 000007022393,19-12-17 0:00,554,Belmont
441,942 000007022393,11-01-18 0:00,528,Belmont
442,942 000007022393,01-02-18 0:00,552,Belmont
443,942 000007022393,26-02-18 0:00,500,Belmont
444,942 000007022393,09-03-18 0:00,502,Belmont
445,942 000007022393,14-03-18 0:00,520,Belmont
446,942 000007022393,05-04-18 0:00,544,Belmont
447,942 000007022393,24-05-18 0:00,586,Belmont
448,942 000007022393,22-08-18 0:00,582,Belmont
449,942 000007022393,05-11-18 0:00,542,Belmont
450,942 000007022393,21-12-18 0:00,481,Belmont
451,942 000007022393,28-02-19 0:00,506,Belmont
452,942 000007022393,02-04-19 0:00,508,Belmont
453,942 000007022393,24-05-19 0:00,510,Belmont
454,942 000007022393,28-08-19 0:00,518,Belmont
455,942 000007022393,24-03-20 0:00,530,Belmont
456,942 000007026387,06-03-18 0:00,546,Belmont
457,942 000007026387,05-04-18 0:00,574,Belmont
458,942 000007026387,22-05-18 0:00,596,Belmont
459,942 000007026387,14-08-18 0:00,604,Belmont
460,942 000007026387,06-11-18 0:00,580,Belmont
461,942 000007026387,18-12-18 0:00,622,Belmont
462,942 000007026410,09-03-18 0:00,508,Belmont
463,942 000007026410,21-05-18 0:00,536,Belmont
464,942 000007026410,14-08-18 0:00,542,Belmont
465,942 000007026410,19-12-18 0:00,454,Belmont
466,942 000007026410,01-03-19 0:00,472,Belmont
467,942 000007026410,24-05-19 0:00,447,Belmont
468,942 000007026410,26-08-19 0:00,516,Belmont
469,942 000007026410,11-11-19 0:00,496,Belmont
470,942 000007026410,24-03-20 0:00,441,Belmont
471,942 000007026430,09-03-18 0:00,554,Belmont
472,942 000007026430,21-05-18 0:00,600,Belmont
473,942 000007026430,14-08-18 0:00,600,Belmont
474,942 000007026430,19-12-18 0:00,494,Belmont
475,942 000007036640,07-03-18 0:00,620,Belmont
476,942 000007036640,23-05-18 0:00,648,Belmont
477,942 000007036640,14-08-18 0:00,694,Belmont
478,942 000007036640,06-11-18 0:00,153,Belmont
479,942 000007036640,20-11-18 0:00,678,Belmont
480,942 000007036640,18-12-18 0:00,570,Belmont
481,942 000007036640,28-02-19 0:00,696,Belmont
482,942 000007036640,20-05-19 0:00,636,Belmont
483,942 000007036640,26-08-19 0:00,614,Belmont
484,942 000007036654,19-12-17 0:00,520,Belmont
485,942 000007036654,06-03-18 0:00,496,Belmont
486,942 000007036654,05-04-18 0:00,536,Belmont
487,942 000007036654,22-05-18 0:00,554,Belmont
488,942 000007036654,14-08-18 0:00,586,Belmont
489,942 000007036654,17-12-18 0:00,479,Belmont
490,942 000007036654,25-02-19 0:00,560,Belmont
491,942 000007036654,20-05-19 0:00,409,Belmont
492,942 000007036654,26-08-19 0:00,572,Belmont
493,942 000007036667,05-03-18 0:00,488,Belmont
494,942 000007036667,24-05-18 0:00,530,Belmont
495,942 000007036667,14-08-18 0:00,564,Belmont
496,942 000007036667,20-05-19 0:00,550,Belmont
497,942 000007036667,27-08-19 0:00,520,Belmont
498,942 000007036667,11-11-19 0:00,508,Belmont
499,942 000007036668,19-12-17 0:00,283,Belmont
500,942 000007036668,11-01-18 0:00,568,Belmont
501,942 000007036668,01-02-18 0:00,592,Belmont
502,942 000007036668,26-02-18 0:00,526,Belmont
503,942 000007036668,09-03-18 0:00,528,Belmont
504,942 000007036668,14-03-18 0:00,560,Belmont
505,942 000007036668,05-04-18 0:00,594,Belmont
506,942 000007036668,24-05-18 0:00,610,Belmont
507,942 000007036668,22-08-18 0:00,610,Belmont
508,942 000007036668,05-11-18 0:00,500,Belmont
